2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/list/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listData] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listData.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listData/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formSave] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formSave.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formSave/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formDelete] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formDelete.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/formDelete/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listUserRoles] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listUserRoles.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/listUserRoles/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/updateRole] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/updateRole.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/updateRole/] onto handler 'roleAction'
